Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-03,Wednesday,FALSE,09:32:00,84.0,21600CE,92.6,83.34,True,2024-01-03 09:34:00,88.75,17.65,21.3,False,,61.21,21650PE,92.35,83.115,True,2024-01-03 11:51:00,179.45,81.0,150.15,True,2024-01-03 12:06:00,-21.61,39.6
2024-01-10,Wednesday,FALSE,09:32:00,84.0,21450CE,101.0,90.9,True,2024-01-10 12:45:00,247.15,82.9,221.25,True,2024-01-10 12:48:00,-23.63,21500PE,92.2,82.98,True,2024-01-10 09:33:00,98.75,11.05,11.3,False,,70.85,47.22
2024-01-17,Wednesday,FALSE,09:32:00,84.0,21800CE,99.0,89.10000000000001,True,2024-01-17 09:56:00,93.35,11.6,13.75,False,,74.46,21850PE,106.75,96.075,True,2024-01-17 09:35:00,313.75,88.9,289.4,True,2024-01-17 10:07:00,-24.98,49.47999999999999
2024-01-24,Wednesday,FALSE,09:32:00,84.0,21350CE,88.0,79.2,True,2024-01-24 09:33:00,180.8,48.75,166.75,True,2024-01-24 09:46:00,-20.59,21200PE,81.0,72.9,True,2024-01-24 09:40:00,101.2,9.45,11.5,True,2024-01-24 11:32:00,-18.95,-39.54
2024-01-31,Wednesday,FALSE,09:32:00,84.0,21650CE,103.5,93.15,False,,,,,,,0.0,21400PE,95.3,85.77,True,2024-01-31 09:34:00,84.1,23.0,30.2,False,,54.71,54.71
2024-02-07,Wednesday,FALSE,09:32:00,88.0,22000CE,113.6,102.24,True,2024-02-07 09:44:00,114.25,35.35,57.95,False,,43.27,22000PE,106.95,96.25500000000001,True,2024-02-07 09:35:00,203.3,85.7,96.6,True,2024-02-07 10:40:00,-25.03,18.240000000000002
2024-02-14,Wednesday,FALSE,09:32:00,84.0,21550CE,94.95,85.455,False,,,,,,,0.0,21500PE,84.4,75.96000000000001,True,2024-02-14 09:37:00,82.9,6.85,7.7,False,,67.5,67.5
2024-02-21,Wednesday,FALSE,09:32:00,88.0,22200CE,97.55,87.795,True,2024-02-21 10:13:00,103.6,14.65,17.45,False,,69.47,22200PE,103.55,93.195,True,2024-02-21 09:36:00,247.0,58.0,223.1,True,2024-02-21 10:28:00,-24.23,45.239999999999995
2024-02-28,Wednesday,FALSE,09:32:00,88.0,22200CE,96.6,86.94,True,2024-02-28 09:54:00,104.1,13.25,13.6,False,,72.47,22200PE,97.7,87.93,True,2024-02-28 10:07:00,326.6,79.2,311.55,True,2024-02-28 10:50:00,-22.86,49.61
2024-03-06,Wednesday,FALSE,09:32:00,88.0,22300CE,93.55,84.195,True,2024-03-06 09:34:00,243.8,53.75,222.65,True,2024-03-06 09:42:00,-21.89,22300PE,85.0,76.5,True,2024-03-06 09:42:00,129.9,15.05,15.7,True,2024-03-06 09:59:00,-19.89,-41.78
2024-03-13,Wednesday,FALSE,09:32:00,88.0,22350CE,109.7,98.73,True,2024-03-13 09:37:00,109.75,5.75,5.75,False,,91.99,22400PE,108.6,97.74,False,,,,,,,0.0,91.99
2024-03-20,Wednesday,FALSE,09:32:00,84.0,21900CE,80.85,72.765,True,2024-03-20 09:54:00,99.85,31.35,54.45,True,2024-03-20 13:10:00,-18.92,21850PE,92.75,83.47500000000001,True,2024-03-20 09:33:00,172.0,43.3,71.6,True,2024-03-20 09:59:00,-21.7,-40.620000000000005
2024-03-27,Wednesday,FALSE,09:32:00,88.0,22100CE,110.9,99.81,True,2024-03-27 15:01:00,115.35,80.95,114.95,False,,-16.14,22200PE,114.0,102.60000000000001,True,2024-03-27 09:45:00,112.35,58.0,58.8,False,,42.77,26.630000000000003
2024-04-03,Wednesday,FALSE,09:32:00,88.0,22300CE,97.55,87.795,False,,,,,,,0.0,22350PE,84.2,75.78,True,2024-04-03 09:38:00,85.6,15.45,28.15,False,,46.87,46.87
2024-04-09,Tuesday,FALSE,09:32:00,88.0,22700CE,88.25,79.425,True,2024-04-09 12:13:00,92.5,34.75,43.0,False,,35.63,22750PE,94.55,85.095,True,2024-04-09 09:37:00,141.45,54.5,110.2,True,2024-04-09 12:39:00,-22.12,13.510000000000002
2024-04-16,Tuesday,FALSE,09:32:00,88.0,22150CE,116.0,104.4,True,2024-04-16 09:45:00,123.75,51.3,93.45,False,,9.91,22250PE,129.5,116.55,True,2024-04-16 09:38:00,200.0,101.35,114.65,True,2024-04-16 12:29:00,-30.3,-20.39
2024-04-24,Wednesday,FALSE,09:32:00,88.0,22350CE,114.65,103.185,True,2024-04-24 14:33:00,109.35,84.15,101.85,False,,0.3,22500PE,124.35,111.91499999999999,True,2024-04-24 09:47:00,139.75,74.6,103.75,False,,7.05,7.35
2024-04-30,Tuesday,FALSE,09:32:00,88.0,22700CE,88.65,79.78500000000001,True,2024-04-30 14:51:00,92.85,46.25,51.65,False,,27.34,22700PE,88.35,79.515,True,2024-04-30 09:39:00,114.6,43.2,102.0,True,2024-04-30 15:01:00,-20.67,6.669999999999998
2024-05-08,Wednesday,FALSE,09:32:00,88.0,22250CE,105.95,95.355,True,2024-05-08 09:41:00,192.0,63.75,105.5,True,2024-05-08 10:08:00,-24.79,22250PE,98.65,88.78500000000001,True,2024-05-08 09:46:00,135.0,29.65,44.2,True,2024-05-08 10:29:00,-23.08,-47.87
2024-05-15,Wednesday,FALSE,09:32:00,88.0,22250CE,89.55,80.595,True,2024-05-15 09:59:00,87.3,37.3,48.9,False,,30.89,22250PE,89.7,80.73,True,2024-05-15 09:40:00,167.25,67.6,94.7,True,2024-05-15 10:00:00,-20.99,9.900000000000002
2024-05-22,Wednesday,FALSE,09:32:00,88.0,22550CE,99.85,89.865,True,2024-05-22 09:42:00,135.0,64.95,114.8,True,2024-05-22 14:01:00,-23.36,22600PE,110.6,99.53999999999999,True,2024-05-22 10:53:00,125.6,55.65,59.65,True,2024-05-22 11:05:00,-25.88,-49.239999999999995
2024-05-29,Wednesday,FALSE,09:32:00,88.0,22850CE,103.25,92.925,True,2024-05-29 09:47:00,96.4,33.0,35.2,False,,56.8,22850PE,102.55,92.295,True,2024-05-29 12:50:00,165.3,102.25,151.25,True,2024-05-29 12:53:00,-24.0,32.8
2024-06-05,Wednesday,FALSE,09:32:00,88.0,22250CE,97.7,87.93,True,2024-06-05 09:33:00,418.25,40.4,327.95,True,2024-06-05 10:56:00,-22.86,21600PE,97.9,88.11000000000001,True,2024-06-05 09:42:00,129.75,6.85,7.3,True,2024-06-05 09:51:00,-22.91,-45.769999999999996
2024-06-12,Wednesday,FALSE,09:32:00,92.0,23300CE,119.2,107.28,True,2024-06-12 13:51:00,130.8,88.3,98.3,False,,7.91,23400PE,131.0,117.9,True,2024-06-12 09:38:00,142.8,66.9,128.35,False,,-11.63,-3.7200000000000006
