Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-02,Tuesday,FALSE,09:26:00,84.0,21750CE,94.15,84.73500000000001,True,2024-01-02 09:56:00,78.2,38.1,41.4,False,,42.49,21750PE,98.85,88.965,True,2024-01-02 09:41:00,212.3,84.65,142.55,True,2024-01-02 09:56:00,-23.13,19.360000000000003
2024-01-09,Tuesday,FALSE,09:26:00,84.0,21650CE,103.8,93.42,True,2024-01-09 09:36:00,144.35,33.85,44.0,True,2024-01-09 10:22:00,-24.29,21700PE,94.85,85.365,True,2024-01-09 10:21:00,193.25,65.75,166.8,True,2024-01-09 14:17:00,-22.19,-46.480000000000004
2024-01-16,Tuesday,FALSE,09:26:00,88.0,22050CE,109.2,98.28,True,2024-01-16 12:47:00,103.25,59.6,77.5,False,,19.8,22050PE,100.15,90.135,True,2024-01-16 09:46:00,147.4,68.65,98.5,True,2024-01-16 13:15:00,-23.44,-3.6400000000000006
2024-01-23,Tuesday,FALSE,09:26:00,84.0,21800CE,87.35,78.615,True,2024-01-23 09:39:00,92.7,7.7,8.35,False,,69.48,21750PE,96.45,86.805,False,,,,,,,0.0,69.48
2024-01-30,Tuesday,FALSE,09:26:00,84.0,21950CE,94.75,85.275,True,2024-01-30 10:30:00,91.65,22.9,25.05,False,,59.37,21500PE,89.85,80.865,True,2024-01-30 09:31:00,144.85,64.05,120.3,True,2024-01-30 14:26:00,-21.02,38.349999999999994
2024-02-06,Tuesday,FALSE,09:26:00,84.0,21900CE,86.55,77.895,True,2024-02-06 10:30:00,157.7,74.3,146.1,True,2024-02-06 10:58:00,-20.25,21650PE,85.85,77.265,True,2024-02-06 09:33:00,85.45,31.45,32.6,False,,43.89,23.64
2024-02-13,Tuesday,FALSE,09:26:00,84.0,21700CE,101.1,90.99,True,2024-02-13 09:29:00,159.7,78.2,136.05,True,2024-02-13 09:58:00,-23.66,21550PE,106.3,95.67,True,2024-02-13 09:40:00,116.0,38.4,45.9,False,,48.81,25.150000000000002
2024-02-20,Tuesday,FALSE,09:26:00,88.0,22150CE,89.7,80.73,True,2024-02-20 09:53:00,144.9,73.8,138.25,True,2024-02-20 10:16:00,-20.99,22000PE,96.55,86.895,True,2024-02-20 09:42:00,117.2,44.25,45.65,True,2024-02-20 09:54:00,-22.59,-43.58
2024-02-27,Tuesday,FALSE,09:26:00,88.0,22200CE,103.9,93.51,True,2024-02-27 09:54:00,129.0,77.0,100.1,True,2024-02-27 12:51:00,-24.31,22100PE,109.85,98.865,True,2024-02-27 11:00:00,111.65,58.1,69.5,False,,28.38,4.07
2024-03-05,Tuesday,FALSE,09:26:00,88.0,22400CE,99.15,89.23500000000001,True,2024-03-05 09:38:00,114.4,43.25,69.6,True,2024-03-05 13:00:00,-23.2,22300PE,89.85,80.865,True,2024-03-05 12:51:00,84.75,57.85,70.55,False,,9.51,-13.69
2024-03-12,Tuesday,FALSE,09:26:00,88.0,22400CE,96.9,87.21000000000001,True,2024-03-12 10:46:00,122.4,73.65,87.45,True,2024-03-12 10:56:00,-22.67,22350PE,101.0,90.9,True,2024-03-12 09:33:00,127.75,53.45,85.85,True,2024-03-12 10:46:00,-23.63,-46.3
2024-03-19,Tuesday,FALSE,09:26:00,88.0,22000CE,107.7,96.93,True,2024-03-19 09:58:00,91.7,37.0,39.7,False,,56.26,21950PE,118.05,106.245,True,2024-03-19 09:44:00,200.0,106.2,179.1,True,2024-03-19 09:58:00,-27.62,28.639999999999997
2024-03-26,Tuesday,FALSE,09:26:00,88.0,22100CE,113.0,101.7,True,2024-03-26 09:38:00,126.15,80.15,89.95,False,,10.73,22100PE,115.15,103.635,True,2024-03-26 09:27:00,130.5,76.45,93.6,True,2024-03-26 09:45:00,-26.95,-16.22
2024-04-02,Tuesday,FALSE,09:26:00,88.0,22450CE,97.5,87.75,True,2024-04-02 09:59:00,94.75,67.15,87.8,False,,-0.93,22450PE,109.05,98.145,True,2024-04-02 09:31:00,132.9,78.0,81.9,True,2024-04-02 10:59:00,-25.52,-26.45
2024-04-08,Monday,FALSE,09:26:00,88.0,22600CE,100.15,90.135,False,,,,,,,0.0,22600PE,108.7,97.83,True,2024-04-08 09:30:00,106.65,50.0,59.85,False,,37.0,37.0
2024-04-15,Monday,FALSE,09:26:00,88.0,22450CE,100.55,90.495,True,2024-04-15 09:31:00,131.3,43.7,49.65,True,2024-04-15 10:06:00,-23.53,22350PE,107.0,96.3,True,2024-04-15 09:57:00,129.3,64.3,116.3,True,2024-04-15 14:48:00,-25.04,-48.57
2024-04-23,Tuesday,FALSE,09:26:00,88.0,22400CE,96.9,87.21000000000001,True,2024-04-23 09:47:00,104.3,66.1,67.7,False,,18.64,22400PE,106.35,95.715,True,2024-04-23 10:13:00,126.65,77.55,109.2,True,2024-04-23 10:49:00,-24.89,-6.25
2024-04-29,Monday,FALSE,09:26:00,88.0,22600CE,98.5,88.65,True,2024-04-29 09:38:00,152.2,70.7,138.6,True,2024-04-29 11:58:00,-23.05,22550PE,102.7,92.43,True,2024-04-29 10:18:00,94.5,52.5,57.9,False,,33.61,10.559999999999999
2024-05-07,Tuesday,FALSE,09:26:00,88.0,22500CE,112.4,101.16000000000001,True,2024-05-07 09:40:00,115.45,29.9,41.25,False,,58.9,22450PE,106.6,95.94,False,,,,,,,0.0,58.9
