Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-04,Thursday,TRUE,09:30:00,84.0,21500CE,114.05,102.645,True,2024-01-04 09:52:00,163.3,100.2,158.6,True,2024-01-04 10:14:00,-31.82,21700PE,102.2,91.98,True,2024-01-04 09:37:00,115.35,41.0,41.1,False,,49.96,18.14
2024-01-11,Thursday,TRUE,09:30:00,84.0,21600CE,113.1,101.78999999999999,True,2024-01-11 09:33:00,114.35,15.8,45.1,False,,55.67,21800PE,105.5,94.95,False,,,,,,,0.0,55.67
2024-01-18,Thursday,TRUE,09:30:00,84.0,21350CE,92.0,82.8,True,2024-01-18 09:35:00,180.0,31.6,111.9,True,2024-01-18 10:10:00,-25.67,21500PE,108.65,97.78500000000001,True,2024-01-18 10:09:00,150.9,20.7,37.75,True,2024-01-18 10:11:00,-30.31,-55.980000000000004
2024-01-25,Thursday,TRUE,09:30:00,84.0,21400CE,91.1,81.99,True,2024-01-25 09:31:00,81.95,0.1,0.3,False,,80.87,21500PE,94.0,84.60000000000001,False,,,,,,,0.0,80.87
2024-02-01,Thursday,TRUE,09:30:00,84.0,21750CE,86.35,77.715,True,2024-02-01 09:36:00,144.55,0.05,0.05,True,2024-02-01 10:08:00,-24.09,21650PE,83.15,74.83500000000001,True,2024-02-01 09:32:00,107.0,0.05,0.05,True,2024-02-01 11:17:00,-23.2,-47.29
2024-02-08,Thursday,TRUE,09:30:00,88.0,21900CE,127.7,114.93,True,2024-02-08 09:38:00,116.25,0.05,0.1,False,,113.68,22100PE,120.0,108.0,False,,,,,,,0.0,113.68
2024-02-15,Thursday,TRUE,09:30:00,84.0,21800CE,100.7,90.63000000000001,True,2024-02-15 09:34:00,168.8,55.05,110.4,True,2024-02-15 09:48:00,-28.1,21950PE,111.4,100.26,True,2024-02-15 09:32:00,169.6,25.85,39.2,True,2024-02-15 09:34:00,-31.08,-59.18
2024-02-22,Thursday,TRUE,09:30:00,88.0,21900CE,115.4,103.86000000000001,True,2024-02-22 09:34:00,329.0,34.8,317.5,True,2024-02-22 09:42:00,-32.2,22050PE,110.9,99.81,True,2024-02-22 09:41:00,216.7,0.05,0.1,True,2024-02-22 09:59:00,-30.94,-63.14
2024-02-29,Thursday,TRUE,09:30:00,84.0,21900CE,102.45,92.205,True,2024-02-29 09:41:00,158.4,18.3,84.2,True,2024-02-29 09:55:00,-28.58,22000PE,103.8,93.42,True,2024-02-29 09:33:00,189.85,13.65,16.05,True,2024-02-29 09:41:00,-28.96,-57.54
2024-03-07,Thursday,TRUE,09:30:00,88.0,22400CE,116.1,104.49,True,2024-03-07 09:31:00,143.65,63.05,93.45,True,2024-03-07 11:04:00,-32.39,22600PE,119.2,107.28,True,2024-03-07 10:05:00,165.0,77.2,106.35,True,2024-03-07 10:44:00,-33.26,-65.65
2024-03-14,Thursday,TRUE,09:30:00,88.0,21950CE,96.95,87.25500000000001,True,2024-03-14 09:31:00,279.65,75.95,196.25,True,2024-03-14 09:34:00,-27.05,22050PE,109.0,98.10000000000001,True,2024-03-14 09:33:00,105.45,0.05,0.05,False,,97.07,70.02
2024-03-21,Thursday,TRUE,09:30:00,88.0,21900CE,107.25,96.525,True,2024-03-21 09:34:00,180.0,60.15,112.25,True,2024-03-21 09:36:00,-29.92,22050PE,89.0,80.10000000000001,True,2024-03-21 09:31:00,120.15,20.85,37.6,True,2024-03-21 12:09:00,-24.83,-54.75
2024-03-28,Thursday,TRUE,09:30:00,88.0,22150CE,99.25,89.325,False,,,,,,,0.0,22300PE,94.0,84.60000000000001,True,2024-03-28 09:34:00,88.8,0.1,0.1,False,,83.65,83.65
2024-04-04,Thursday,TRUE,09:30:00,88.0,22400CE,115.65,104.08500000000001,True,2024-04-04 09:31:00,195.35,22.1,114.45,True,2024-04-04 13:24:00,-32.27,22550PE,102.45,92.205,True,2024-04-04 09:32:00,285.3,15.2,35.5,True,2024-04-04 09:35:00,-28.58,-60.85
2024-04-10,Wednesday,TRUE,09:30:00,88.0,22650CE,89.85,80.865,True,2024-04-10 09:36:00,115.0,48.55,103.75,True,2024-04-10 15:03:00,-25.07,22800PE,108.5,97.65,True,2024-04-10 09:51:00,135.2,36.2,46.25,True,2024-04-10 09:53:00,-30.27,-55.34
2024-04-18,Thursday,TRUE,09:30:00,88.0,22150CE,109.4,98.46000000000001,True,2024-04-18 09:32:00,174.0,0.05,0.1,True,2024-04-18 11:08:00,-30.52,22350PE,120.85,108.765,True,2024-04-18 11:06:00,433.4,55.35,355.4,True,2024-04-18 13:26:00,-33.72,-64.24
2024-04-25,Thursday,TRUE,09:30:00,88.0,22250CE,124.25,111.825,False,,,,,,,0.0,22450PE,116.0,104.4,True,2024-04-25 09:35:00,167.7,0.1,0.3,True,2024-04-25 10:51:00,-32.36,-32.36
2024-05-02,Thursday,TRUE,09:30:00,88.0,22600CE,100.4,90.36000000000001,True,2024-05-02 09:32:00,155.0,46.35,48.5,True,2024-05-02 09:46:00,-28.01,22750PE,109.7,98.73,True,2024-05-02 09:31:00,131.0,44.4,101.3,True,2024-05-02 09:36:00,-30.61,-58.620000000000005
2024-05-09,Thursday,TRUE,09:30:00,88.0,22200CE,95.0,85.5,True,2024-05-09 09:38:00,89.15,0.05,0.05,False,,84.6,22300PE,107.65,96.885,True,2024-05-09 09:35:00,352.7,88.0,342.8,True,2024-05-09 10:00:00,-30.03,54.56999999999999
2024-05-16,Thursday,TRUE,09:30:00,88.0,22250CE,91.0,81.9,True,2024-05-16 09:31:00,169.85,1.3,154.1,True,2024-05-16 14:53:00,-25.39,22350PE,90.5,81.45,True,2024-05-16 12:15:00,313.1,0.05,0.05,True,2024-05-16 12:19:00,-25.25,-50.64
