Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-05,Friday,FALSE,09:40:00,84.0,21800CE,90.5,81.45,True,2024-01-05 10:44:00,89.6,47.3,70.7,False,,9.94,21700PE,95.55,85.995,True,2024-01-05 15:02:00,105.4,82.65,94.0,False,,-8.86,1.08
2024-01-12,Friday,FALSE,09:40:00,84.0,21800CE,102.15,91.935,False,,,,,,,0.0,21700PE,104.0,93.60000000000001,True,2024-01-12 10:02:00,94.3,48.7,49.4,False,,43.26,43.26
2024-01-19,Friday,FALSE,09:40:00,84.0,21850CE,84.6,76.14,True,2024-01-19 09:42:00,88.6,56.1,74.35,False,,1.03,21500PE,86.5,77.85000000000001,True,2024-01-19 10:26:00,124.15,66.9,74.4,True,2024-01-19 11:06:00,-24.13,-23.099999999999998
2024-02-02,Friday,FALSE,09:40:00,88.0,22100CE,106.4,95.76,True,2024-02-02 10:42:00,202.5,60.95,61.9,True,2024-02-02 11:13:00,-29.69,21850PE,103.1,92.78999999999999,True,2024-02-02 10:05:00,164.4,66.3,141.6,True,2024-02-02 12:35:00,-28.76,-58.45
2024-02-09,Friday,FALSE,09:40:00,84.0,21950CE,92.3,83.07,True,2024-02-09 09:51:00,96.25,62.1,80.6,False,,1.64,21550PE,97.05,87.345,True,2024-02-09 12:30:00,100.85,61.2,65.4,False,,21.07,22.71
2024-02-16,Friday,FALSE,09:40:00,88.0,22200CE,92.8,83.52,True,2024-02-16 09:44:00,111.9,75.9,81.0,True,2024-02-16 10:14:00,-25.89,21850PE,87.4,78.66000000000001,True,2024-02-16 10:30:00,86.85,64.45,80.8,False,,-2.93,-28.82
2024-02-23,Friday,FALSE,09:40:00,88.0,22400CE,107.25,96.525,True,2024-02-23 10:27:00,115.1,65.5,67.6,False,,27.96,22150PE,108.1,97.28999999999999,True,2024-02-23 10:17:00,124.8,86.15,116.8,False,,-20.48,7.48
2024-03-01,Friday,FALSE,09:40:00,88.0,22300CE,102.15,91.935,False,,,,,,,0.0,22000PE,96.15,86.53500000000001,True,2024-03-01 10:02:00,90.1,49.55,52.65,False,,33.02,33.02
2024-03-15,Friday,FALSE,09:40:00,88.0,22200CE,95.5,85.95,True,2024-03-15 09:50:00,96.7,59.05,84.35,False,,0.74,21850PE,93.6,84.24,True,2024-03-15 09:41:00,117.2,52.6,57.05,True,2024-03-15 10:20:00,-26.11,-25.37
2024-04-19,Friday,FALSE,09:40:00,84.0,22050CE,91.65,82.48500000000001,True,2024-04-19 11:03:00,233.25,82.65,194.6,True,2024-04-19 11:27:00,-25.57,21600PE,90.1,81.09,True,2024-04-19 09:47:00,91.5,32.2,38.65,False,,41.63,16.060000000000002
2024-05-03,Friday,FALSE,09:40:00,88.0,22900CE,88.7,79.83,True,2024-05-03 10:05:00,76.85,22.7,25.45,False,,53.58,22700PE,94.7,85.23,False,,,,,,,0.0,53.58
2024-05-10,Friday,FALSE,09:40:00,88.0,22250CE,88.0,79.2,True,2024-05-10 10:52:00,101.15,57.0,70.55,False,,7.86,21850PE,88.1,79.28999999999999,True,2024-05-10 09:43:00,101.45,53.8,67.55,False,,10.95,18.81
2024-05-24,Friday,FALSE,09:40:00,88.0,23150CE,101.3,91.17,True,2024-05-24 10:00:00,121.85,80.2,87.75,True,2024-05-24 13:03:00,-28.26,22800PE,102.05,91.845,True,2024-05-24 09:45:00,109.7,60.5,74.75,False,,16.18,-12.080000000000002
2024-05-31,Friday,FALSE,09:40:00,88.0,23600CE,90.9,81.81,True,2024-05-31 09:46:00,107.05,60.75,101.2,True,2024-05-31 14:03:00,-25.36,21650PE,91.5,82.35000000000001,False,,,,,,,0.0,-25.36
2024-06-07,Friday,FALSE,09:40:00,88.0,23300CE,89.25,80.325,True,2024-06-07 09:50:00,226.6,73.7,207.0,True,2024-06-07 10:39:00,-24.9,22500PE,88.7,79.83,True,2024-06-07 09:59:00,86.85,30.6,31.8,False,,47.23,22.33
2024-06-21,Friday,FALSE,09:40:00,92.0,23650CE,115.6,104.03999999999999,True,2024-06-21 09:43:00,118.35,53.05,58.7,False,,44.3,23550PE,109.1,98.19,False,,,,,,,0.0,44.3
