Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-02,Tuesday,FALSE,09:46:00,280.0,72500CE,296.85,267.165,True,2024-01-02 09:55:00,257.1,134.05,142.0,False,,121.83,72000PE,284.95,256.455,False,,,,,,,0.0,121.83
2024-01-09,Tuesday,FALSE,09:46:00,280.0,71900CE,301.15,271.03499999999997,True,2024-01-09 09:52:00,480.0,127.7,174.5,True,2024-01-09 10:19:00,-84.7,71600PE,295.25,265.725,True,2024-01-09 10:13:00,487.15,165.75,422.4,True,2024-01-09 14:21:00,-83.04,-167.74
2024-01-16,Tuesday,FALSE,09:46:00,280.0,73500CE,316.6,284.94000000000005,True,2024-01-16 12:10:00,317.6,169.55,212.6,False,,68.78,73000PE,321.55,289.39500000000004,True,2024-01-16 10:35:00,466.45,260.25,340.2,True,2024-01-16 13:13:00,-90.44,-21.659999999999997
2024-01-20,Saturday,FALSE,09:46:00,280.0,72400CE,295.7,266.13,True,2024-01-20 09:59:00,302.45,139.15,171.95,False,,90.85,71400PE,308.55,277.695,True,2024-01-20 09:57:00,450.0,238.8,354.55,True,2024-01-20 10:09:00,-86.78,4.069999999999993
2024-01-30,Tuesday,FALSE,09:46:00,280.0,73200CE,283.5,255.15,True,2024-01-30 09:53:00,272.9,88.75,102.55,False,,149.41,70800PE,287.0,258.3,True,2024-01-30 11:59:00,450.8,253.5,406.2,True,2024-01-30 14:09:00,-80.72,68.69
2024-02-06,Tuesday,FALSE,09:46:00,280.0,72700CE,292.6,263.34000000000003,True,2024-02-06 10:25:00,366.95,212.95,319.0,True,2024-02-06 12:36:00,-82.29,71100PE,288.5,259.65000000000003,True,2024-02-06 10:03:00,340.0,176.45,179.5,True,2024-02-06 10:30:00,-81.14,-163.43
2024-02-13,Tuesday,FALSE,09:46:00,280.0,71800CE,310.7,279.63,True,2024-02-13 12:14:00,447.05,263.0,380.4,True,2024-02-13 13:01:00,-87.38,70600PE,312.45,281.205,True,2024-02-13 09:54:00,280.0,144.15,166.2,False,,111.49,24.11
2024-02-20,Tuesday,FALSE,09:46:00,280.0,73200CE,313.1,281.79,True,2024-02-20 09:49:00,406.65,243.05,388.6,True,2024-02-20 12:02:00,-88.06,72100PE,307.0,276.3,True,2024-02-20 10:29:00,323.85,177.8,183.1,False,,89.75,1.6899999999999977
2024-02-27,Tuesday,FALSE,09:46:00,280.0,73500CE,289.85,260.865,True,2024-02-27 10:13:00,384.8,247.5,307.95,True,2024-02-27 12:49:00,-81.52,72200PE,280.5,252.45000000000002,True,2024-02-27 10:01:00,298.2,172.8,182.95,False,,66.34,-15.179999999999993
2024-03-04,Monday,FALSE,09:46:00,280.0,74300CE,306.9,276.21,True,2024-03-04 10:00:00,351.05,214.15,236.95,False,,35.81,73300PE,303.15,272.835,True,2024-03-04 10:03:00,301.3,211.65,229.1,False,,40.32,76.13
2024-03-12,Tuesday,FALSE,09:46:00,280.0,74300CE,283.95,255.555,True,2024-03-12 10:31:00,277.95,140.2,211.95,False,,40.41,73600PE,280.75,252.675,True,2024-03-12 10:04:00,509.4,236.35,337.2,True,2024-03-12 10:44:00,-78.96,-38.55
2024-03-19,Tuesday,FALSE,09:46:00,280.0,72900CE,296.5,266.85,True,2024-03-19 09:58:00,268.1,134.1,141.1,False,,122.41,72200PE,313.45,282.105,False,,,,,,,0.0,122.41
2024-04-02,Tuesday,FALSE,09:46:00,280.0,74200CE,319.75,287.77500000000003,True,2024-04-02 09:59:00,309.4,232.0,292.2,False,,-8.02,73800PE,318.05,286.245,True,2024-04-02 14:32:00,312.0,260.0,268.4,False,,14.27,6.25
2024-04-08,Monday,FALSE,09:46:00,280.0,74900CE,300.0,270.0,False,,,,,,,0.0,74100PE,293.3,263.97,True,2024-04-08 10:11:00,278.85,183.6,210.95,False,,49.72,49.72
2024-04-15,Monday,FALSE,09:46:00,280.0,74100CE,298.65,268.78499999999997,True,2024-04-15 13:03:00,277.2,195.75,204.75,False,,60.68,72800PE,292.0,262.8,True,2024-04-15 09:52:00,264.35,140.5,221.45,False,,38.06,98.74000000000001
2024-04-23,Tuesday,FALSE,09:46:00,280.0,74000CE,304.3,273.87,True,2024-04-23 10:48:00,335.75,259.6,272.4,False,,-1.95,73600PE,314.0,282.6,True,2024-04-23 10:05:00,344.25,252.0,316.8,False,,-37.73,-39.68
2024-04-29,Monday,FALSE,09:46:00,280.0,74600CE,286.0,257.40000000000003,False,,,,,,,0.0,73900PE,301.65,271.485,True,2024-04-29 10:16:00,266.05,170.7,186.8,False,,81.29,81.29
2024-05-07,Tuesday,FALSE,09:46:00,280.0,74400CE,275.9,248.30999999999997,True,2024-05-07 09:49:00,250.3,119.2,164.45,False,,80.76,73600PE,287.1,258.39000000000004,False,,,,,,,0.0,80.76
2024-05-14,Tuesday,FALSE,09:46:00,280.0,73300CE,288.45,259.605,True,2024-05-14 10:01:00,453.55,235.0,348.0,True,2024-05-14 11:06:00,-81.13,72500PE,303.7,273.33,True,2024-05-14 09:56:00,349.2,147.45,167.9,False,,102.01,20.88000000000001
2024-05-21,Tuesday,FALSE,09:46:00,280.0,74400CE,305.35,274.81500000000005,True,2024-05-21 09:53:00,377.0,253.15,282.45,True,2024-05-21 12:59:00,-85.88,73500PE,295.35,265.81500000000005,True,2024-05-21 11:01:00,263.95,154.45,214.5,False,,47.99,-37.88999999999999
2024-05-28,Tuesday,FALSE,09:46:00,300.0,75900CE,336.0,302.40000000000003,True,2024-05-28 09:59:00,368.95,222.35,236.9,False,,61.72,75200PE,334.6,301.14000000000004,True,2024-05-28 10:21:00,417.6,291.0,363.45,True,2024-05-28 12:35:00,-94.11,-32.39
2024-06-04,Tuesday,FALSE,09:46:00,280.0,78400CE,347.2,312.48,True,2024-06-04 10:01:00,403.75,86.6,102.3,False,,206.27,71000PE,381.9,343.71,True,2024-06-04 09:50:00,2099.95,160.1,795.0,True,2024-06-04 10:53:00,-107.41,98.86000000000001
2024-06-11,Tuesday,FALSE,09:46:00,300.0,77100CE,326.8,294.12,True,2024-06-11 14:20:00,327.05,229.0,246.85,False,,43.59,75900PE,329.5,296.55,True,2024-06-11 09:50:00,327.75,158.0,227.2,False,,65.64,109.23
