Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-04,Thursday,TRUE,09:24:00,84.0,21500CE,105.5,94.95,False,,,,,,,0.0,21700PE,111.4,100.26,True,2024-01-04 09:29:00,115.35,41.0,41.1,False,,58.16,58.16
2024-01-11,Thursday,TRUE,09:24:00,84.0,21600CE,112.55,101.295,True,2024-01-11 09:33:00,114.35,15.8,45.1,False,,55.18,21800PE,106.6,95.94,True,2024-01-11 09:26:00,214.6,96.35,154.7,True,2024-01-11 09:34:00,-29.74,25.44
2024-01-18,Thursday,TRUE,09:24:00,84.0,21400CE,78.4,70.56,True,2024-01-18 09:26:00,131.25,16.65,62.1,True,2024-01-18 10:48:00,-21.87,21500PE,90.0,81.0,True,2024-01-18 10:10:00,150.9,20.7,37.75,True,2024-01-18 10:11:00,-25.11,-46.980000000000004
2024-01-25,Thursday,TRUE,09:24:00,84.0,21350CE,84.3,75.87,True,2024-01-25 09:45:00,94.5,0.25,1.45,False,,73.66,21400PE,85.15,76.635,True,2024-01-25 09:25:00,171.75,43.9,49.1,True,2024-01-25 10:17:00,-23.76,49.89999999999999
2024-02-01,Thursday,TRUE,09:24:00,84.0,21750CE,93.0,83.7,True,2024-02-01 09:29:00,144.55,0.05,0.05,True,2024-02-01 10:08:00,-25.95,21650PE,86.95,78.25500000000001,True,2024-02-01 09:27:00,107.0,0.05,0.05,True,2024-02-01 11:17:00,-24.26,-50.21
2024-02-08,Thursday,TRUE,09:24:00,88.0,21950CE,89.55,80.595,True,2024-02-08 09:37:00,83.1,0.05,0.1,False,,79.69,22050PE,86.45,77.805,True,2024-02-08 09:27:00,394.7,79.15,331.9,True,2024-02-08 09:39:00,-24.12,55.56999999999999
2024-02-15,Thursday,TRUE,09:24:00,84.0,21850CE,98.75,88.875,True,2024-02-15 09:25:00,122.0,26.9,60.8,True,2024-02-15 13:41:00,-27.55,22000PE,113.15,101.83500000000001,True,2024-02-15 13:39:00,126.75,54.0,89.0,False,,11.82,-15.73
2024-02-22,Thursday,TRUE,09:24:00,88.0,21950CE,107.9,97.11000000000001,True,2024-02-22 09:28:00,278.75,17.25,266.9,True,2024-02-22 09:42:00,-30.1,22100PE,108.75,97.875,True,2024-02-22 09:42:00,263.2,0.05,0.05,True,2024-02-22 09:53:00,-30.34,-60.44
2024-02-29,Thursday,TRUE,09:24:00,84.0,21900CE,93.0,83.7,True,2024-02-29 10:10:00,138.45,18.3,84.2,True,2024-02-29 11:14:00,-25.95,21950PE,86.65,77.98500000000001,True,2024-02-29 09:26:00,152.7,0.05,0.1,True,2024-02-29 10:10:00,-24.18,-50.129999999999995
2024-03-07,Thursday,TRUE,09:24:00,88.0,22400CE,118.95,107.055,True,2024-03-07 09:31:00,143.65,63.05,93.45,True,2024-03-07 11:04:00,-33.19,22600PE,120.65,108.58500000000001,True,2024-03-07 10:04:00,165.0,77.2,106.35,True,2024-03-07 10:44:00,-33.66,-66.85
