Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-05,Friday,FALSE,09:22:00,84.0,21800CE,89.95,80.955,True,2024-01-05 10:44:00,89.6,47.3,70.7,False,,9.45,21700PE,99.9,89.91000000000001,True,2024-01-05 15:00:00,105.4,82.0,94.0,False,,-4.99,4.459999999999999
2024-01-12,Friday,FALSE,09:22:00,84.0,21800CE,100.4,90.36000000000001,False,,,,,,,0.0,21700PE,104.0,93.60000000000001,True,2024-01-12 10:02:00,94.3,48.7,49.4,False,,43.26,43.26
2024-01-19,Friday,FALSE,09:22:00,84.0,21850CE,82.1,73.89,True,2024-01-19 09:45:00,88.6,56.1,74.35,False,,-1.2,21500PE,89.15,80.23500000000001,True,2024-01-19 10:24:00,124.15,66.9,74.4,True,2024-01-19 11:06:00,-24.87,-26.07
2024-02-02,Friday,FALSE,09:22:00,88.0,22100CE,101.25,91.125,True,2024-02-02 12:31:00,102.7,60.95,61.9,False,,28.31,21800PE,95.45,85.905,True,2024-02-02 09:34:00,142.75,56.15,120.4,True,2024-02-02 12:36:00,-26.63,1.6799999999999997
2024-02-09,Friday,FALSE,09:22:00,84.0,21950CE,98.3,88.47,True,2024-02-09 09:40:00,99.1,62.1,80.6,False,,6.99,21550PE,90.8,81.72,True,2024-02-09 09:35:00,150.25,61.2,65.4,True,2024-02-09 09:51:00,-25.33,-18.339999999999996
2024-02-16,Friday,FALSE,09:22:00,88.0,22150CE,100.3,90.27,False,,,,,,,0.0,21900PE,106.95,96.25500000000001,True,2024-02-16 10:09:00,103.1,78.0,96.6,False,,-1.31,-1.31
2024-02-23,Friday,FALSE,09:22:00,88.0,22400CE,105.4,94.86000000000001,True,2024-02-23 09:33:00,118.2,65.5,67.6,False,,26.31,22150PE,107.8,97.02,True,2024-02-23 10:17:00,124.8,86.15,116.8,False,,-20.75,5.559999999999999
2024-03-01,Friday,FALSE,09:22:00,88.0,22300CE,100.9,90.81,False,,,,,,,0.0,22000PE,99.95,89.955,True,2024-03-01 09:49:00,92.75,49.55,52.65,False,,36.41,36.41
2024-03-15,Friday,FALSE,09:22:00,88.0,22250CE,99.75,89.775,True,2024-03-15 09:34:00,92.75,47.1,67.3,False,,21.58,22000PE,98.15,88.33500000000001,False,,,,,,,0.0,21.58
2024-04-19,Friday,FALSE,09:22:00,84.0,22050CE,87.25,78.525,False,,,,,,,0.0,21550PE,85.55,76.995,True,2024-04-19 09:24:00,84.35,28.4,34.5,False,,41.73,41.73
2024-05-03,Friday,FALSE,09:22:00,88.0,22900CE,93.0,83.7,True,2024-05-03 10:04:00,84.2,22.7,25.45,False,,57.41,22700PE,89.5,80.55,False,,,,,,,0.0,57.41
2024-05-10,Friday,FALSE,09:22:00,88.0,22200CE,92.15,82.935,True,2024-05-10 12:58:00,100.9,72.25,87.3,False,,-5.19,21800PE,89.5,80.55,True,2024-05-10 09:23:00,86.2,44.95,55.85,False,,23.89,18.7
2024-05-24,Friday,FALSE,09:22:00,92.0,23200CE,94.95,85.455,True,2024-05-24 09:25:00,105.8,64.5,70.6,False,,14.0,22800PE,91.75,82.575,True,2024-05-24 10:55:00,90.0,60.5,74.75,False,,7.0,21.0
2024-05-31,Friday,FALSE,09:22:00,88.0,23650CE,93.45,84.105,True,2024-05-31 09:27:00,100.55,57.45,96.0,False,,-12.74,21500PE,91.65,82.48500000000001,True,2024-05-31 09:37:00,137.25,67.2,121.3,True,2024-05-31 14:31:00,-25.57,-38.31
2024-06-07,Friday,FALSE,09:22:00,88.0,23300CE,92.1,82.89,True,2024-06-07 09:25:00,226.6,73.7,207.0,True,2024-06-07 10:40:00,-25.7,22500PE,88.45,79.605,True,2024-06-07 09:59:00,86.85,30.6,31.8,False,,47.01,21.31
2024-06-21,Friday,FALSE,09:22:00,92.0,23650CE,114.1,102.69,True,2024-06-21 09:49:00,118.35,53.05,58.7,False,,42.96,23550PE,115.0,103.5,True,2024-06-21 09:32:00,216.6,99.05,167.0,True,2024-06-21 10:45:00,-32.09,10.869999999999997
2024-06-28,Friday,FALSE,09:22:00,96.0,24250CE,102.25,92.025,True,2024-06-28 12:17:00,112.3,62.25,71.15,False,,19.95,23950PE,99.15,89.23500000000001,True,2024-06-28 09:41:00,122.2,71.85,100.45,True,2024-06-28 12:34:00,-27.66,-7.710000000000001
2024-07-05,Friday,FALSE,09:22:00,96.0,24250CE,115.9,104.31,True,2024-07-05 09:56:00,200.85,103.3,169.2,True,2024-07-05 10:26:00,-32.34,24150PE,109.0,98.10000000000001,True,2024-07-05 09:42:00,114.45,42.3,53.45,False,,43.67,11.329999999999998
2024-07-19,Friday,FALSE,09:22:00,96.0,25050CE,102.7,92.43,True,2024-07-19 09:47:00,98.7,56.1,59.65,False,,31.86,24400PE,101.1,90.99,True,2024-07-19 09:34:00,188.0,92.25,172.65,True,2024-07-19 10:07:00,-28.21,3.6499999999999986
2024-07-26,Friday,FALSE,09:22:00,96.0,24550CE,109.7,98.73,False,,,,,,,0.0,24400PE,114.0,102.60000000000001,True,2024-07-26 09:36:00,98.55,21.9,25.9,False,,75.67,75.67
2024-08-02,Friday,FALSE,09:22:00,96.0,24900CE,111.35,100.215,True,2024-08-02 09:40:00,110.45,55.55,65.35,False,,33.86,24700PE,108.6,97.74,True,2024-08-02 10:59:00,194.6,93.85,161.3,True,2024-08-02 12:26:00,-30.3,3.5599999999999987
2024-08-16,Friday,FALSE,09:22:00,96.0,24500CE,111.0,99.9,True,2024-08-16 09:31:00,184.0,49.6,174.8,True,2024-08-16 13:40:00,-30.97,24350PE,117.75,105.97500000000001,True,2024-08-16 12:07:00,114.5,54.75,57.9,False,,47.02,16.050000000000004
2024-08-23,Friday,FALSE,09:22:00,96.0,24900CE,105.4,94.86000000000001,True,2024-08-23 09:37:00,121.9,86.4,110.4,False,,-16.49,24750PE,95.95,86.355,True,2024-08-23 09:58:00,98.65,68.15,84.65,False,,0.84,-15.649999999999999
2024-08-30,Friday,FALSE,09:22:00,100.0,25300CE,118.55,106.695,True,2024-08-30 09:59:00,127.95,96.0,124.05,False,,-18.42,25250PE,126.65,113.98500000000001,True,2024-08-30 11:12:00,125.75,88.0,90.4,False,,22.45,4.029999999999998
2024-09-06,Friday,FALSE,09:22:00,100.0,25150CE,121.55,109.395,True,2024-09-06 09:37:00,110.25,46.15,50.1,False,,58.2,25100PE,124.95,112.455,True,2024-09-06 09:30:00,351.0,105.65,293.4,True,2024-09-06 09:37:00,-34.86,23.340000000000003
2024-09-13,Friday,FALSE,09:22:00,100.0,25400CE,111.15,100.03500000000001,True,2024-09-13 09:29:00,139.5,88.05,99.8,True,2024-09-13 11:10:00,-31.01,25250PE,110.45,99.405,True,2024-09-13 10:31:00,104.5,76.55,91.4,False,,7.01,-24.0
2024-09-20,Friday,FALSE,09:22:00,100.0,25600CE,109.7,98.73,True,2024-09-20 09:31:00,292.15,90.0,258.95,True,2024-09-20 09:55:00,-30.61,25400PE,113.5,102.15,True,2024-09-20 09:51:00,102.9,48.6,50.05,False,,51.08,20.47
2024-10-04,Friday,FALSE,09:22:00,100.0,25450CE,103.15,92.83500000000001,True,2024-10-04 09:24:00,224.0,36.7,41.5,True,2024-10-04 09:57:00,-28.78,25000PE,103.5,93.15,True,2024-10-04 09:50:00,194.55,57.0,158.65,True,2024-10-04 12:49:00,-28.88,-57.66
2024-10-11,Friday,FALSE,09:22:00,100.0,25100CE,118.05,106.245,True,2024-10-11 09:39:00,130.9,76.2,83.3,False,,21.88,24900PE,123.0,110.7,True,2024-10-11 09:28:00,153.2,91.35,116.65,True,2024-10-11 11:23:00,-34.32,-12.440000000000001
2024-10-18,Friday,FALSE,09:22:00,96.0,24750CE,110.45,99.405,False,,,,,,,0.0,24450PE,116.0,104.4,True,2024-10-18 09:25:00,120.0,24.25,27.4,False,,75.96,75.96
2024-10-25,Friday,FALSE,09:22:00,96.0,24500CE,114.45,103.00500000000001,True,2024-10-25 09:31:00,115.65,25.75,45.6,False,,56.37,24300PE,116.5,104.85000000000001,True,2024-10-25 09:26:00,300.9,95.65,191.0,True,2024-10-25 09:39:00,-32.5,23.869999999999997
2024-11-08,Friday,FALSE,09:22:00,96.0,24250CE,111.15,100.03500000000001,True,2024-11-08 11:51:00,126.6,88.4,100.7,False,,-1.67,23900PE,112.2,100.98,True,2024-11-08 09:25:00,94.2,49.15,64.6,False,,35.37,33.699999999999996
2024-11-22,Friday,FALSE,09:22:00,92.0,23700CE,96.7,87.03,True,2024-11-22 09:39:00,378.35,75.45,305.4,True,2024-11-22 10:02:00,-26.98,23250PE,90.9,81.81,True,2024-11-22 09:28:00,125.3,41.6,46.85,True,2024-11-22 09:39:00,-25.36,-52.34
2024-11-29,Friday,FALSE,09:22:00,96.0,24200CE,112.55,101.295,False,,,,,,,0.0,23850PE,116.6,104.94,True,2024-11-29 09:27:00,133.0,44.35,50.0,False,,53.89,53.89
2024-12-06,Friday,FALSE,09:22:00,96.0,25050CE,107.05,96.345,True,2024-12-06 09:32:00,100.95,48.9,52.65,False,,42.73,24350PE,108.25,97.425,True,2024-12-06 09:44:00,119.65,56.9,63.25,False,,33.2,75.93
2024-12-13,Friday,FALSE,09:22:00,96.0,24600CE,114.2,102.78,True,2024-12-13 09:30:00,270.0,54.75,262.9,True,2024-12-13 11:56:00,-31.86,24300PE,118.1,106.28999999999999,True,2024-12-13 11:58:00,104.7,22.1,22.7,False,,82.53,50.67
2024-12-27,Friday,FALSE,09:22:00,92.0,24050CE,93.3,83.97,True,2024-12-27 09:35:00,124.6,57.35,65.5,True,2024-12-27 09:52:00,-26.03,23650PE,95.4,85.86000000000001,True,2024-12-27 09:28:00,87.8,50.05,60.5,False,,24.5,-1.5300000000000011
