Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-04,Thursday,FALSE,09:34:00,280.0,71600CE,298.45,268.605,False,,,,,,,0.0,71800PE,283.45,255.105,True,2024-01-04 09:37:00,297.0,74.0,74.9,False,,177.02,177.02
2024-01-11,Thursday,FALSE,09:34:00,280.0,71800CE,327.15,294.435,True,2024-01-11 09:42:00,317.9,110.85,177.0,False,,113.75,72100PE,333.35,300.01500000000004,False,,,,,,,0.0,113.75
2024-01-18,Thursday,FALSE,09:34:00,280.0,71200CE,293.85,264.46500000000003,True,2024-01-18 09:36:00,488.8,144.4,324.75,True,2024-01-18 10:09:00,-56.2,70800PE,278.0,250.20000000000002,True,2024-01-18 10:09:00,372.6,55.95,90.5,True,2024-01-18 10:11:00,-53.17,-109.37
2024-01-24,Wednesday,FALSE,09:34:00,280.0,70600CE,304.85,274.365,True,2024-01-24 11:30:00,728.8,189.8,688.1,True,2024-01-24 11:36:00,-58.3,70200PE,290.8,261.72,True,2024-01-24 09:39:00,306.9,34.55,44.75,False,,213.7,155.39999999999998
2024-02-01,Thursday,FALSE,09:34:00,280.0,72400CE,299.95,269.955,True,2024-02-01 09:35:00,414.75,44.1,46.9,True,2024-02-01 10:08:00,-57.37,71300PE,313.3,281.97,True,2024-02-01 09:45:00,302.05,68.85,117.85,False,,160.6,103.22999999999999
2024-02-08,Thursday,FALSE,09:34:00,280.0,72600CE,288.2,259.38,True,2024-02-08 09:46:00,309.9,17.5,26.35,False,,229.79,72200PE,297.05,267.345,False,,,,,,,0.0,229.79
2024-02-15,Thursday,FALSE,09:34:00,280.0,72000CE,295.0,265.5,True,2024-02-15 09:40:00,436.95,217.7,394.75,True,2024-02-15 09:48:00,-56.42,71600PE,282.65,254.385,True,2024-02-15 09:37:00,352.2,93.0,94.15,True,2024-02-15 09:39:00,-54.06,-110.48
2024-02-22,Thursday,FALSE,09:34:00,280.0,72500CE,309.8,278.82,True,2024-02-22 10:00:00,814.55,170.7,813.8,True,2024-02-22 13:49:00,-59.25,72200PE,288.7,259.83,True,2024-02-22 09:35:00,415.25,22.0,22.1,True,2024-02-22 09:59:00,-55.21,-114.46000000000001
2024-02-29,Thursday,FALSE,09:34:00,280.0,72700CE,292.55,263.295,True,2024-02-29 09:38:00,378.5,140.65,250.1,True,2024-02-29 09:55:00,-55.95,72200PE,273.9,246.51,True,2024-02-29 09:55:00,422.2,101.3,102.6,True,2024-02-29 10:08:00,-52.38,-108.33000000000001
2024-03-06,Wednesday,FALSE,09:34:00,280.0,73600CE,291.95,262.755,True,2024-03-06 09:36:00,725.45,194.9,671.3,True,2024-03-06 09:41:00,-55.84,73600PE,313.25,281.925,True,2024-03-06 09:42:00,446.75,64.0,69.85,True,2024-03-06 09:58:00,-59.91,-115.75
2024-03-14,Thursday,FALSE,09:34:00,280.0,73000CE,304.5,274.05,True,2024-03-14 09:36:00,605.15,223.65,326.85,True,2024-03-14 10:41:00,-58.24,72700PE,290.85,261.76500000000004,True,2024-03-14 09:56:00,297.65,65.0,76.2,False,,182.29,124.04999999999998
2024-03-21,Thursday,FALSE,09:34:00,280.0,72600CE,293.65,264.28499999999997,True,2024-03-21 12:01:00,324.7,213.7,315.0,True,2024-03-21 13:37:00,-56.16,72700PE,313.0,281.7,True,2024-03-21 09:36:00,406.3,161.8,163.15,True,2024-03-21 12:09:00,-59.86,-116.02
2024-03-27,Wednesday,FALSE,09:34:00,280.0,72800CE,336.65,302.985,False,,,,,,,0.0,73000PE,319.2,287.28,True,2024-03-27 09:58:00,286.75,140.35,146.9,False,,136.79,136.79
2024-04-04,Thursday,FALSE,09:34:00,280.0,74100CE,321.7,289.53,True,2024-04-04 09:44:00,488.0,125.0,386.5,True,2024-04-04 13:23:00,-61.53,74100PE,320.75,288.675,True,2024-04-04 09:40:00,715.25,124.75,128.75,True,2024-04-04 09:44:00,-61.34,-122.87
2024-04-10,Wednesday,FALSE,09:34:00,280.0,74900CE,296.65,266.985,True,2024-04-10 09:53:00,336.6,218.85,260.1,True,2024-04-10 15:07:00,-56.73,74900PE,317.05,285.345,True,2024-04-10 09:46:00,333.0,185.95,210.0,False,,71.78,15.050000000000004
2024-04-18,Thursday,FALSE,09:34:00,280.0,73100CE,320.0,288.0,True,2024-04-18 09:43:00,474.95,77.7,106.9,True,2024-04-18 11:06:00,-61.2,73200PE,314.6,283.14000000000004,True,2024-04-18 11:05:00,771.85,166.95,625.5,True,2024-04-18 13:26:00,-60.17,-121.37
