Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-04,Thursday,FALSE,09:50:00,280.0,71600CE,316.0,284.40000000000003,True,2024-01-04 09:52:00,426.9,286.65,424.9,True,2024-01-04 10:15:00,-60.44,71900PE,319.2,287.28,True,2024-01-04 10:05:00,309.6,105.95,107.0,False,,176.69,116.25
2024-01-11,Thursday,FALSE,09:50:00,280.0,71800CE,292.2,262.98,True,2024-01-11 09:55:00,288.5,110.85,177.0,False,,82.69,72000PE,308.45,277.605,True,2024-01-11 12:55:00,509.7,262.65,331.2,True,2024-01-11 14:09:00,-58.99,23.699999999999996
2024-01-18,Thursday,FALSE,09:50:00,280.0,71000CE,289.9,260.90999999999997,True,2024-01-18 09:52:00,636.65,212.6,458.05,True,2024-01-18 10:07:00,-55.44,70500PE,271.8,244.62,True,2024-01-18 10:06:00,258.35,29.75,49.7,False,,191.86,136.42000000000002
2024-01-24,Wednesday,FALSE,09:50:00,280.0,70700CE,317.9,286.11,True,2024-01-24 11:27:00,645.4,159.6,611.1,True,2024-01-24 14:05:00,-60.8,70500PE,305.0,274.5,True,2024-01-24 09:55:00,463.6,55.5,67.45,True,2024-01-24 11:30:00,-58.33,-119.13
2024-02-01,Thursday,FALSE,09:50:00,280.0,72300CE,296.05,266.445,True,2024-02-01 11:17:00,348.7,55.95,61.25,True,2024-02-01 11:24:00,-56.62,71400PE,280.8,252.72000000000003,True,2024-02-01 10:08:00,340.8,90.6,146.05,True,2024-02-01 11:17:00,-53.7,-110.32
2024-02-08,Thursday,FALSE,09:50:00,280.0,72500CE,301.7,271.53,True,2024-02-08 10:08:00,273.85,21.65,33.0,False,,235.14,72100PE,313.75,282.375,True,2024-02-08 09:58:00,877.2,234.05,663.6,True,2024-02-08 10:10:00,-60.0,175.14
2024-02-15,Thursday,FALSE,09:50:00,280.0,72100CE,296.95,267.255,True,2024-02-15 09:51:00,375.0,182.05,328.95,True,2024-02-15 10:16:00,-56.79,71800PE,306.0,275.40000000000003,True,2024-02-15 10:16:00,361.2,130.5,133.0,True,2024-02-15 10:37:00,-58.52,-115.31
2024-02-22,Thursday,FALSE,09:50:00,280.0,72700CE,315.05,283.545,True,2024-02-22 09:53:00,641.05,117.65,638.05,True,2024-02-22 14:01:00,-60.25,72500PE,292.05,262.845,True,2024-02-22 13:42:00,287.15,41.0,41.25,False,,218.31,158.06
2024-02-29,Thursday,FALSE,09:50:00,280.0,72600CE,290.85,261.76500000000004,True,2024-02-29 10:10:00,380.45,175.2,308.75,True,2024-02-29 11:14:00,-55.63,72100PE,280.75,252.675,True,2024-02-29 09:53:00,370.75,82.7,83.45,True,2024-02-29 10:08:00,-53.69,-109.32
2024-03-06,Wednesday,FALSE,09:50:00,280.0,73700CE,295.7,266.13,True,2024-03-06 09:55:00,639.85,159.65,589.5,True,2024-03-06 10:16:00,-56.55,73600PE,277.35,249.61500000000004,True,2024-03-06 10:17:00,446.75,64.0,69.85,True,2024-03-06 10:23:00,-53.04,-109.59
2024-03-14,Thursday,FALSE,09:50:00,280.0,72900CE,291.05,261.945,False,,,,,,,0.0,72700PE,296.95,267.255,True,2024-03-14 09:56:00,297.65,65.0,76.2,False,,187.71,187.71
2024-03-21,Thursday,FALSE,09:50:00,280.0,72600CE,299.7,269.73,True,2024-03-21 12:01:00,324.7,213.7,315.0,True,2024-03-21 13:37:00,-57.32,72700PE,296.25,266.625,True,2024-03-21 10:02:00,406.3,161.8,163.15,True,2024-03-21 12:09:00,-56.66,-113.97999999999999
2024-03-27,Wednesday,FALSE,09:50:00,280.0,72800CE,326.1,293.49,False,,,,,,,0.0,73000PE,313.65,282.28499999999997,True,2024-03-27 09:58:00,286.75,140.35,146.9,False,,131.86,131.86
2024-04-04,Thursday,FALSE,09:50:00,280.0,74100CE,300.75,270.675,True,2024-04-04 09:52:00,488.0,125.0,386.5,True,2024-04-04 13:22:00,-57.52,74100PE,320.0,288.0,True,2024-04-04 12:43:00,297.0,124.75,128.75,False,,155.65,98.13
