Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-05,Friday,TRUE,09:40:00,280.0,71800CE,325.05,292.545,True,2024-01-05 10:15:00,317.15,81.25,226.1,False,,62.79,72400PE,319.35,287.415,False,,,,,,,0.0,62.79
2024-01-12,Friday,TRUE,09:40:00,280.0,71700CE,325.25,292.725,False,,,,,,,0.0,72300PE,328.1,295.29,True,2024-01-12 09:43:00,302.05,0.05,0.05,False,,291.55,291.55
2024-01-19,Friday,TRUE,09:40:00,280.0,71700CE,268.45,241.605,True,2024-01-19 09:41:00,245.0,0.05,0.1,False,,238.48,72100PE,296.55,266.89500000000004,False,,,,,,,0.0,238.48
2024-01-25,Thursday,TRUE,09:40:00,280.0,70700CE,309.65,278.685,True,2024-01-25 09:43:00,278.05,0.5,1.95,False,,273.25,71100PE,332.75,299.475,False,,,,,,,0.0,273.25
2024-02-02,Friday,TRUE,09:40:00,280.0,72200CE,332.45,299.205,True,2024-02-02 09:41:00,1088.0,0.05,0.1,True,2024-02-02 10:05:00,-63.58,72700PE,319.55,287.595,True,2024-02-02 10:05:00,1840.3,56.65,614.95,True,2024-02-02 10:22:00,-61.11,-124.69
2024-02-09,Friday,TRUE,09:40:00,280.0,71400CE,286.8,258.12,True,2024-02-09 09:50:00,478.0,106.0,194.55,True,2024-02-09 10:06:00,-54.85,71600PE,288.55,259.695,True,2024-02-09 09:42:00,419.3,3.85,5.6,True,2024-02-09 09:53:00,-55.19,-110.03999999999999
2024-02-16,Friday,TRUE,09:40:00,280.0,72200CE,308.1,277.29,True,2024-02-16 09:43:00,399.6,186.45,225.9,True,2024-02-16 10:14:00,-58.92,72500PE,294.5,265.05,True,2024-02-16 09:55:00,282.1,64.0,74.45,False,,187.29,128.37
2024-02-23,Friday,TRUE,09:40:00,280.0,73100CE,344.6,310.14000000000004,True,2024-02-23 09:45:00,375.0,30.0,42.9,True,2024-02-23 10:18:00,-65.9,73600PE,345.35,310.81500000000005,True,2024-02-23 09:51:00,477.1,260.4,456.3,True,2024-02-23 09:53:00,-66.05,-131.95
2024-03-01,Friday,TRUE,09:40:00,280.0,72900CE,331.3,298.17,False,,,,,,,0.0,73100PE,318.0,286.2,True,2024-03-01 09:43:00,305.9,0.05,0.1,False,,282.52,282.52
2024-03-07,Thursday,TRUE,09:40:00,280.0,73800CE,335.5,301.95,True,2024-03-07 09:48:00,489.15,235.85,319.9,True,2024-03-07 10:00:00,-64.16,74300PE,301.0,270.90000000000003,True,2024-03-07 09:45:00,364.8,123.3,180.65,True,2024-03-07 09:53:00,-57.57,-121.72999999999999
2024-03-15,Friday,TRUE,09:40:00,280.0,72500CE,358.5,322.65000000000003,True,2024-03-15 09:50:00,375.0,92.6,141.25,False,,177.37,73000PE,330.95,297.855,True,2024-03-15 09:41:00,486.45,234.2,358.1,True,2024-03-15 09:58:00,-63.29,114.08000000000001
