Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-03,Wednesday,FALSE,09:28:00,84.0,21600CE,88.5,79.65,True,2024-01-03 09:36:00,81.25,17.65,21.3,False,,57.55,21650PE,97.7,87.93,True,2024-01-03 11:49:00,179.45,81.0,150.15,True,2024-01-03 12:06:00,-18.47,39.08
2024-01-10,Wednesday,FALSE,09:28:00,84.0,21450CE,101.15,91.03500000000001,True,2024-01-10 09:30:00,247.15,82.9,221.25,True,2024-01-10 09:33:00,-19.12,21500PE,95.55,85.995,True,2024-01-10 09:33:00,98.75,11.05,11.3,False,,73.84,54.72
2024-01-17,Wednesday,FALSE,09:28:00,84.0,21800CE,94.4,84.96000000000001,True,2024-01-17 09:57:00,93.35,11.6,13.75,False,,70.36,21800PE,90.5,81.45,True,2024-01-17 09:32:00,267.0,67.5,244.6,True,2024-01-17 10:27:00,-17.1,53.26
2024-01-24,Wednesday,FALSE,09:28:00,84.0,21300CE,88.3,79.47,True,2024-01-24 11:32:00,222.0,66.85,209.6,True,2024-01-24 11:34:00,-16.69,21150PE,83.35,75.015,True,2024-01-24 09:29:00,81.45,7.4,8.7,False,,65.56,48.870000000000005
2024-01-31,Wednesday,FALSE,09:28:00,84.0,21650CE,101.1,90.99,False,,,,,,,0.0,21400PE,96.35,86.715,True,2024-01-31 09:34:00,84.1,23.0,30.2,False,,55.65,55.65
2024-02-07,Wednesday,FALSE,09:28:00,88.0,22050CE,90.0,81.0,True,2024-02-07 09:42:00,88.0,24.95,39.85,False,,40.34,21950PE,86.55,77.895,True,2024-02-07 09:31:00,167.4,63.5,68.9,True,2024-02-07 09:44:00,-16.36,23.980000000000004
2024-02-14,Wednesday,FALSE,09:28:00,84.0,21550CE,100.85,90.765,True,2024-02-14 09:30:00,381.3,90.05,338.8,True,2024-02-14 09:38:00,-19.06,21550PE,102.4,92.16000000000001,True,2024-02-14 09:38:00,105.95,9.1,9.85,False,,81.39,62.33
2024-02-21,Wednesday,FALSE,09:28:00,88.0,22200CE,97.4,87.66000000000001,True,2024-02-21 10:13:00,103.6,14.65,17.45,False,,69.33,22200PE,106.5,95.85000000000001,True,2024-02-21 09:35:00,247.0,58.0,223.1,True,2024-02-21 10:28:00,-20.13,49.2
2024-02-28,Wednesday,FALSE,09:28:00,88.0,22200CE,95.55,85.995,True,2024-02-28 09:57:00,104.1,13.25,13.6,True,2024-02-28 10:10:00,-18.06,22200PE,99.8,89.82,True,2024-02-28 09:51:00,326.6,79.2,311.55,True,2024-02-28 10:00:00,-18.86,-36.92
2024-03-06,Wednesday,FALSE,09:28:00,88.0,22300CE,103.6,93.24,True,2024-03-06 09:31:00,243.8,53.75,222.65,True,2024-03-06 09:43:00,-19.58,22350PE,102.55,92.295,True,2024-03-06 09:43:00,162.8,19.95,21.2,True,2024-03-06 09:55:00,-19.38,-38.959999999999994
2024-03-13,Wednesday,FALSE,09:28:00,88.0,22350CE,115.1,103.59,True,2024-03-13 09:32:00,112.8,5.75,5.75,False,,96.8,22450PE,126.75,114.075,False,,,,,,,0.0,96.8
2024-03-20,Wednesday,FALSE,09:28:00,84.0,21850CE,103.2,92.88000000000001,True,2024-03-20 09:54:00,132.0,43.25,77.75,True,2024-03-20 12:18:00,-19.5,21850PE,92.4,83.16000000000001,True,2024-03-20 09:30:00,172.0,43.3,71.6,True,2024-03-20 09:31:00,-17.46,-36.96
2024-03-27,Wednesday,FALSE,09:28:00,88.0,22100CE,96.6,86.94,True,2024-03-27 15:06:00,115.35,80.95,114.95,True,2024-03-27 15:18:00,-18.26,22150PE,97.45,87.705,True,2024-03-27 09:31:00,90.0,37.4,38.55,False,,48.28,30.02
2024-04-03,Wednesday,FALSE,09:28:00,88.0,22300CE,96.7,87.03,False,,,,,,,0.0,22350PE,85.7,77.13000000000001,True,2024-04-03 09:38:00,85.6,15.45,28.15,False,,48.21,48.21
2024-04-09,Tuesday,FALSE,09:28:00,88.0,22650CE,114.65,103.185,True,2024-04-09 12:35:00,113.65,56.85,70.35,False,,31.8,22750PE,101.0,90.9,True,2024-04-09 09:31:00,141.45,54.5,110.2,True,2024-04-09 12:39:00,-19.09,12.71
2024-04-16,Tuesday,FALSE,09:28:00,88.0,22200CE,88.85,79.965,True,2024-04-16 09:31:00,99.0,34.55,64.85,True,2024-04-16 09:34:00,-16.79,22200PE,101.05,90.945,True,2024-04-16 09:38:00,161.0,75.9,86.4,True,2024-04-16 09:45:00,-19.1,-35.89
2024-04-24,Wednesday,FALSE,09:28:00,88.0,22350CE,113.2,101.88000000000001,True,2024-04-24 14:33:00,109.35,84.15,101.85,False,,-0.99,22500PE,125.95,113.355,True,2024-04-24 09:47:00,139.75,74.6,103.75,True,2024-04-24 14:34:00,-23.8,-24.79
2024-04-30,Tuesday,FALSE,09:28:00,88.0,22650CE,111.05,99.945,True,2024-04-30 14:51:00,125.65,71.0,77.65,True,2024-04-30 14:52:00,-20.99,22750PE,122.2,109.98,True,2024-04-30 09:30:00,145.4,57.1,131.75,True,2024-04-30 15:01:00,-23.1,-44.09
2024-05-08,Wednesday,FALSE,09:28:00,88.0,22250CE,104.75,94.275,True,2024-05-08 09:30:00,192.0,63.75,105.5,True,2024-05-08 09:46:00,-19.8,22250PE,101.3,91.17,True,2024-05-08 09:40:00,135.0,29.65,44.2,True,2024-05-08 10:29:00,-19.15,-38.95
2024-05-15,Wednesday,FALSE,09:28:00,88.0,22250CE,92.8,83.52,True,2024-05-15 09:57:00,93.4,37.3,48.9,False,,33.78,22250PE,87.4,78.66000000000001,True,2024-05-15 09:40:00,167.25,67.6,94.7,True,2024-05-15 09:59:00,-16.52,17.26
2024-05-22,Wednesday,FALSE,09:28:00,88.0,22550CE,96.7,87.03,True,2024-05-22 09:42:00,135.0,64.95,114.8,True,2024-05-22 10:53:00,-18.28,22550PE,90.3,81.27,True,2024-05-22 10:50:00,98.0,40.25,43.5,True,2024-05-22 11:05:00,-17.07,-35.35
2024-05-29,Wednesday,FALSE,09:28:00,88.0,22850CE,97.75,87.97500000000001,True,2024-05-29 09:48:00,96.4,33.0,35.2,False,,51.9,22850PE,107.9,97.11000000000001,True,2024-05-29 12:49:00,165.3,91.9,151.25,True,2024-05-29 12:53:00,-20.39,31.509999999999998
2024-06-05,Wednesday,FALSE,09:28:00,88.0,22250CE,88.2,79.38000000000001,True,2024-06-05 09:34:00,418.25,40.4,327.95,True,2024-06-05 10:49:00,-16.67,21500PE,90.55,81.495,True,2024-06-05 09:29:00,101.5,6.05,6.15,True,2024-06-05 09:52:00,-17.11,-33.78
2024-06-12,Wednesday,FALSE,09:28:00,92.0,23300CE,117.4,105.66000000000001,True,2024-06-12 13:51:00,130.8,88.3,98.3,True,2024-06-12 14:45:00,-22.19,23350PE,108.1,97.28999999999999,True,2024-06-12 09:36:00,112.2,51.55,98.3,False,,-1.98,-24.17
2024-06-19,Wednesday,FALSE,09:28:00,92.0,23550CE,96.7,87.03,True,2024-06-19 09:31:00,178.0,39.75,54.7,True,2024-06-19 09:34:00,-18.28,23600PE,94.9,85.41000000000001,True,2024-06-19 09:34:00,219.15,52.5,131.35,True,2024-06-19 09:42:00,-17.94,-36.22
2024-06-26,Wednesday,FALSE,09:28:00,92.0,23700CE,95.95,86.355,True,2024-06-26 09:30:00,227.8,80.05,183.2,True,2024-06-26 10:18:00,-18.13,23700PE,93.3,83.97,True,2024-06-26 09:33:00,104.65,19.35,21.95,True,2024-06-26 09:45:00,-17.63,-35.76
2024-07-03,Wednesday,FALSE,09:28:00,96.0,24200CE,111.75,100.575,True,2024-07-03 09:29:00,172.8,101.65,130.7,True,2024-07-03 09:34:00,-21.12,24250PE,104.2,93.78,True,2024-07-03 09:31:00,98.65,53.9,56.7,False,,36.14,15.02
2024-07-10,Wednesday,FALSE,09:28:00,96.0,24350CE,117.8,106.02,True,2024-07-10 09:45:00,108.5,25.55,48.85,False,,56.11,24500PE,126.5,113.85000000000001,False,,,,,,,0.0,56.11
2024-07-16,Tuesday,FALSE,09:28:00,96.0,24600CE,100.5,90.45,True,2024-07-16 14:08:00,106.45,77.85,83.85,False,,5.7,24650PE,105.25,94.72500000000001,True,2024-07-16 09:35:00,101.45,63.35,73.1,False,,20.68,26.38
2024-07-24,Wednesday,FALSE,09:28:00,96.0,24400CE,115.3,103.77,True,2024-07-24 09:39:00,149.15,47.1,84.15,True,2024-07-24 10:16:00,-21.79,24450PE,114.0,102.60000000000001,True,2024-07-24 09:33:00,220.35,81.25,93.95,True,2024-07-24 09:39:00,-21.55,-43.34
2024-07-31,Wednesday,FALSE,09:28:00,96.0,24900CE,109.2,98.28,True,2024-07-31 09:31:00,139.0,79.35,124.15,True,2024-07-31 10:05:00,-20.64,24950PE,102.6,92.34,True,2024-07-31 10:01:00,122.7,68.3,71.45,True,2024-07-31 11:10:00,-19.39,-40.03
2024-08-07,Wednesday,FALSE,09:28:00,96.0,24300CE,105.95,95.355,True,2024-08-07 09:35:00,153.8,51.8,103.25,True,2024-08-07 10:30:00,-20.02,24300PE,116.45,104.805,True,2024-08-07 10:30:00,169.0,59.45,77.95,True,2024-08-07 11:08:00,-22.01,-42.03
2024-08-13,Tuesday,FALSE,09:28:00,96.0,24300CE,119.65,107.685,True,2024-08-13 10:22:00,121.8,29.55,33.4,False,,73.21,24350PE,118.7,106.83,True,2024-08-13 09:33:00,274.75,88.0,222.05,True,2024-08-13 10:30:00,-22.43,50.779999999999994
2024-08-21,Wednesday,FALSE,09:28:00,96.0,24600CE,130.8,117.72000000000001,True,2024-08-21 09:31:00,199.9,118.85,182.85,True,2024-08-21 09:35:00,-24.72,24750PE,115.45,103.905,True,2024-08-21 09:35:00,122.75,44.4,49.9,False,,52.97,28.25
2024-08-28,Wednesday,FALSE,09:28:00,100.0,24950CE,123.55,111.195,True,2024-08-28 09:30:00,216.5,94.45,125.0,True,2024-08-28 09:59:00,-23.35,25100PE,110.15,99.135,True,2024-08-28 09:52:00,128.3,44.9,84.75,True,2024-08-28 10:06:00,-20.82,-44.17
2024-09-04,Wednesday,FALSE,09:28:00,100.0,25050CE,114.85,103.365,True,2024-09-04 09:45:00,177.8,97.4,150.4,True,2024-09-04 09:56:00,-21.71,25150PE,113.65,102.28500000000001,True,2024-09-04 09:52:00,120.3,50.95,55.3,False,,45.96,24.25
2024-09-11,Wednesday,FALSE,09:28:00,100.0,24900CE,114.5,103.05,True,2024-09-11 14:04:00,108.75,52.9,70.9,False,,31.12,25000PE,101.6,91.44,True,2024-09-11 09:30:00,169.9,34.0,129.0,True,2024-09-11 14:04:00,-19.2,11.920000000000002
2024-09-18,Wednesday,FALSE,09:28:00,100.0,25350CE,131.3,118.17000000000002,True,2024-09-18 13:05:00,141.9,84.5,113.8,True,2024-09-18 15:05:00,-24.82,25450PE,120.7,108.63000000000001,True,2024-09-18 09:40:00,226.9,77.45,164.15,True,2024-09-18 13:03:00,-22.81,-47.629999999999995
2024-09-25,Wednesday,FALSE,09:28:00,100.0,25900CE,104.75,94.275,True,2024-09-25 09:34:00,152.0,72.35,126.25,True,2024-09-25 09:46:00,-19.8,25950PE,100.25,90.22500000000001,True,2024-09-25 09:46:00,125.0,37.75,41.5,True,2024-09-25 10:11:00,-18.95,-38.75
2024-10-01,Tuesday,FALSE,09:28:00,104.0,25850CE,128.0,115.2,True,2024-10-01 09:30:00,123.65,43.85,56.55,False,,57.5,25950PE,132.95,119.65499999999999,False,,,,,,,0.0,57.5
2024-10-09,Wednesday,FALSE,09:28:00,100.0,25050CE,107.0,96.3,True,2024-10-09 10:04:00,224.0,40.55,57.3,True,2024-10-09 10:05:00,-20.22,25000PE,117.7,105.93,True,2024-10-09 09:44:00,136.0,29.0,88.45,True,2024-10-09 15:01:00,-22.25,-42.47
2024-10-16,Wednesday,FALSE,09:28:00,100.0,24950CE,125.3,112.77,True,2024-10-16 11:15:00,167.2,66.2,79.4,True,2024-10-16 14:26:00,-23.68,25100PE,130.3,117.27000000000001,True,2024-10-16 09:31:00,220.0,79.05,147.65,True,2024-10-16 11:15:00,-24.63,-48.31
2024-10-23,Wednesday,FALSE,09:28:00,96.0,24550CE,99.45,89.50500000000001,True,2024-10-23 09:30:00,153.45,28.15,29.95,True,2024-10-23 09:51:00,-18.8,24500PE,106.2,95.58,True,2024-10-23 09:52:00,139.7,53.3,114.85,True,2024-10-23 10:00:00,-20.07,-38.870000000000005
2024-10-30,Wednesday,FALSE,09:28:00,96.0,24400CE,101.6,91.44,True,2024-10-30 09:29:00,156.0,47.85,63.15,True,2024-10-30 09:39:00,-19.2,24400PE,93.9,84.51,True,2024-10-30 09:40:00,130.0,36.4,85.95,True,2024-10-30 09:49:00,-17.75,-36.95
2024-11-06,Wednesday,FALSE,09:28:00,96.0,24350CE,97.15,87.435,True,2024-11-06 09:36:00,218.0,69.6,147.35,True,2024-11-06 09:39:00,-18.36,24250PE,96.8,87.12,True,2024-11-06 09:29:00,106.85,12.3,15.5,True,2024-11-06 09:36:00,-18.3,-36.66
2024-11-13,Wednesday,FALSE,09:28:00,92.0,23850CE,100.35,90.315,True,2024-11-13 09:34:00,100.65,10.3,17.0,False,,72.41,23800PE,99.3,89.37,True,2024-11-13 09:31:00,300.35,89.8,203.5,True,2024-11-13 09:34:00,-18.77,53.64
2024-11-19,Tuesday,FALSE,09:28:00,92.0,23650CE,117.8,106.02,True,2024-11-19 09:30:00,183.0,35.45,37.9,True,2024-11-19 09:33:00,-22.26,23700PE,127.15,114.435,True,2024-11-19 09:33:00,289.15,58.85,260.15,True,2024-11-19 14:52:00,-24.03,-46.290000000000006
2024-11-27,Wednesday,FALSE,09:28:00,96.0,24150CE,123.5,111.15,True,2024-11-27 09:31:00,256.2,95.0,179.8,True,2024-11-27 09:50:00,-23.34,24250PE,120.05,108.045,True,2024-11-27 09:50:00,129.45,38.75,48.75,False,,58.21,34.870000000000005
2024-12-04,Wednesday,FALSE,09:28:00,96.0,24550CE,103.8,93.42,True,2024-12-04 11:55:00,104.95,46.7,75.25,False,,17.24,24450PE,107.1,96.39,True,2024-12-04 09:31:00,200.25,71.8,114.85,True,2024-12-04 11:55:00,-20.24,-3.0
2024-12-11,Wednesday,FALSE,09:28:00,96.0,24600CE,105.65,95.08500000000001,True,2024-12-11 09:45:00,141.0,73.9,85.45,True,2024-12-11 10:25:00,-19.97,24650PE,117.95,106.155,True,2024-12-11 09:36:00,133.2,59.3,68.7,True,2024-12-11 09:50:00,-22.29,-42.26
2024-12-18,Wednesday,FALSE,09:28:00,96.0,24350CE,95.8,86.22,True,2024-12-18 09:57:00,81.05,29.0,39.2,False,,46.16,24250PE,97.9,88.11000000000001,True,2024-12-18 09:30:00,140.8,40.5,98.9,True,2024-12-18 12:36:00,-18.5,27.659999999999997
2024-12-24,Tuesday,FALSE,09:28:00,92.0,23750CE,97.3,87.57,True,2024-12-24 09:31:00,173.35,60.3,80.2,True,2024-12-24 09:47:00,-18.39,23800PE,94.6,85.14,True,2024-12-24 09:53:00,107.35,49.5,77.5,True,2024-12-24 14:18:00,-17.88,-36.269999999999996
