Date,Day,Expiry.Day,Strike.Time,Target,CE.Strike,CE.Open,CE.Entry,Entry.Flag,Entry.Time,CE.High,CE.Low,CE.Exit,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.Entry,PE.Entry.Flag,PE.Entry.Time,PE.High,PE.Low,PE.Exit,PE.SL.Flag,PE.SL.Time,PE.PNL,Total PNL
2024-01-01,Monday,FALSE,09:20:00,280.0,72600CE,280.7,252.63,True,2024-01-01 15:22:00,265.85,248.5,253.4,False,,-3.93,71700PE,289.25,260.325,True,2024-01-01 09:27:00,273.55,123.2,232.65,False,,24.42,20.490000000000002
2024-01-08,Monday,FALSE,09:20:00,280.0,72300CE,308.55,277.695,True,2024-01-08 09:35:00,332.55,97.7,104.15,False,,170.07,71900PE,321.8,289.62,True,2024-01-08 09:24:00,759.6,275.3,720.6,True,2024-01-08 09:33:00,-61.54,108.53
2024-01-15,Monday,FALSE,09:20:00,280.0,73700CE,301.05,270.945,True,2024-01-15 09:41:00,315.65,193.1,296.2,False,,-28.64,72700PE,308.0,277.2,True,2024-01-15 12:24:00,309.35,213.4,216.4,False,,57.34,28.700000000000003
2024-01-29,Monday,FALSE,09:20:00,280.0,72400CE,302.9,272.61,False,,,,,,,0.0,70300PE,302.3,272.07,True,2024-01-29 09:58:00,285.85,157.35,160.75,False,,107.92,107.92
2024-02-05,Monday,FALSE,09:20:00,280.0,72900CE,304.45,274.005,True,2024-02-05 14:11:00,307.05,176.85,181.05,False,,89.53,70900PE,292.05,262.845,True,2024-02-05 09:25:00,363.25,167.0,298.2,True,2024-02-05 14:45:00,-55.85,33.68
2024-02-12,Monday,FALSE,09:20:00,280.0,72500CE,281.4,253.26,True,2024-02-12 09:26:00,287.9,127.35,136.7,False,,113.39,70900PE,283.5,255.15,False,,,,,,,0.0,113.39
2024-02-19,Monday,FALSE,09:20:00,280.0,73100CE,311.3,280.17,True,2024-02-19 09:44:00,463.45,241.55,336.4,True,2024-02-19 10:58:00,-59.54,71900PE,318.85,286.96500000000003,True,2024-02-19 10:57:00,288.05,218.65,260.55,False,,22.83,-36.71
2024-02-26,Monday,FALSE,09:20:00,280.0,73700CE,324.9,292.40999999999997,True,2024-02-26 10:29:00,317.4,239.35,249.25,False,,39.5,72400PE,328.4,295.56,True,2024-02-26 09:44:00,417.9,269.55,333.7,True,2024-02-26 09:57:00,-62.81,-23.310000000000002
2024-03-11,Monday,FALSE,09:20:00,280.0,74600CE,287.05,258.345,True,2024-03-11 09:37:00,262.6,123.3,126.1,False,,129.02,73500PE,276.0,248.4,False,,,,,,,0.0,129.02
2024-03-18,Monday,FALSE,09:20:00,280.0,73400CE,292.3,263.07,True,2024-03-18 09:34:00,351.55,175.45,223.8,True,2024-03-18 12:24:00,-55.9,72200PE,289.4,260.46,True,2024-03-18 12:23:00,276.95,191.4,243.7,False,,13.5,-42.4
